"","GSM230349","GSM230350","GSM230351","GSM230352","GSM230353","GSM230354","GSM230355","GSM230356","GSM230357","GSM230358","GSM230359","GSM230360"
"AFDN-DT",2.10056075314933,2.11600348180901,1.89217802332962,2.09598504120583,2.05898924016987,2.10957872655822,2.33535271283211,2.26680197710034,1.97775317101218,2.03589789043813,1.92084302668378,2.12344231783993
"AFF1",4.83896530907683,4.96870331034669,4.89618389081132,4.98395944858202,4.88746593776162,4.93935563744212,5.10930607554895,5.06705662828775,5.1449704913244,5.12134721454653,4.85170270763713,5.06868568301386
"AFF2",2.8377089118034,2.85369657427421,2.74227126314085,2.60916756555175,2.67040058170971,2.67502904696918,2.8891695325746,2.78354480519615,2.63264724057186,2.44647909251522,2.66744130006118,2.789613108757
"AFF3",2.34281817330137,2.34441676201819,2.38981749275556,2.47538559564366,2.55323789621283,2.52866635045686,2.5212467354901,2.59583689913152,2.54792410326258,2.6053365578014,2.49602092994665,2.59989038839986
"AFF4",4.06498519665567,3.9633207521403,4.06765516047445,4.01745894535383,3.8635858739877,3.75452715567543,3.72828154924058,3.79051503586615,3.50841151797089,3.6134990642394,3.71518265386747,3.84638139220377
"AFG1L",2.14623559523642,2.28929296886162,2.19580140748405,2.10522835669406,2.25321578361253,2.14330248265964,2.27089389511784,2.20517811289353,2.25595352366696,2.46525182765708,2.32514657193829,2.12648235032386
"AFG3L1P",3.83442348575166,3.76616308843027,3.76188969499657,3.98290361912729,3.76279673088976,3.77219673666003,3.80116935528431,3.68870895590863,3.71985039999365,3.85617784348294,3.76168696071142,3.70553690719367
"AFG3L2",5.94369558636189,5.81721083013134,5.78042739722221,5.76923751136167,5.75963137240579,5.69773544559165,5.7360007056697,5.72637574431302,5.82423304144484,5.75385964291567,5.74711210062523,5.6575391888392
"AFM",2.0791870599699,2.26583625636634,2.25005454820477,2.24712221529035,2.02677854356783,2.18115226114218,2.08894572494092,2.25315906671436,2.01273653070626,2.00976747629107,1.83189963063684,1.98422608405959
"AFMID",2.50913393337415,2.8768325656316,2.97538845709465,2.96788262274535,3.06112229599486,2.73819889780372,2.77987419767253,2.47941234389074,2.77619404912122,2.58867683070743,3.01616975661141,2.74197826005255
"AFP",2.46934739431195,2.52203651337589,2.52041982355705,2.8218110078182,2.82715249359017,2.70757588920631,2.99282163188309,2.728212550538,2.8133975698294,3.02984935431866,2.75547129097338,2.82770063336364
"AFTPH",7.56247343684427,7.45211459697238,7.43377428533132,7.25860912418497,7.170541374288,7.304297206923,7.25157854188591,7.2635684152174,7.1093378491882,7.3393516023108,7.37985581777846,7.28712723419922
"AFTPH-DT",4.03454541258213,3.69398555754801,4.45058662509817,4.25570225609216,4.09061801435172,3.99321756080465,4.11917066998541,4.20250061238333,4.4194873765595,4.090219210315,4.19372083001504,3.93023983983789
"AGA",7.08656416745905,7.07306881499911,7.2434143592501,7.55351154906876,7.33020527950824,7.19188981444989,7.25821100196003,7.15611344343068,7.22860319073942,7.47220703592976,7.2534850482991,7.26165295974645
"AGA-DT",2.14592522545886,2.02168169348668,2.06648669463267,1.99684373845634,1.99684373845634,1.99596993688178,2.00551945527555,2.01694113897093,1.92857993106551,2.02784695058039,2.25282707835714,2.02166341521356
"AGAP1",3.77827063328006,3.71441412047853,3.90578845344787,3.78304391534819,3.63445192048714,3.69984256542401,3.87550344047906,3.7085497278011,3.80482458255362,3.87482660656151,3.61440796780882,3.77916600760995
"AGAP11",2.95868736493814,2.74086218364046,2.90804888679182,3.47891438936931,3.10265730344794,3.14026398363251,3.31004534782494,3.34901039037695,2.86157755217956,3.40028964456187,3.45029096046061,3.26100025543471
"AGAP2",2.69927516743104,2.86937858021167,2.68395500395808,2.7179599192133,2.74580419482859,2.76471069741476,2.82425990015162,2.80727775675714,2.71233090653093,2.79070985648929,2.79667460785584,2.7719190084372
"AGAP2-AS1",4.05934628312823,4.09357703326005,3.89748375408001,3.76024471294207,3.77424001113324,3.52006450757738,3.2101498105555,3.59114450070289,3.90561723451915,3.91312637893536,3.39321207584203,3.74442850558617
"AGAP3",5.98194909712713,5.93574366384815,6.03976260198923,5.68653855650314,5.65947556584226,5.55613085211555,5.68473258475707,5.75416106351591,5.77674830162332,5.60506400097245,5.47869770634396,5.58604272364058
"AGAP4",4.35328840182527,4.53232110785008,4.3748895340484,4.54668383666601,4.51732363253067,4.61427943084892,4.56172249722256,4.68903494933505,4.38659065059526,4.44476886632895,4.51848450786197,4.67738221341788
"AGAP9",2.43227981596348,2.52611933760194,2.19216602437004,2.40707999032622,2.43949160961329,2.43006175657273,2.65071721965398,2.39157752699205,2.14998966429835,3.04478573813392,2.52611933760194,2.5024482740156
"AGBL1",2.17593458481119,2.03200851015866,2.02250404592011,2.03263815499159,2.23871594448962,2.25125499005728,1.98956260603225,1.91223723483169,2.03971490600894,2.0304673714021,2.2436214677255,2.08524343868221
"AGBL2",2.22598217633757,2.23736662405072,2.00220331005227,1.98173635740989,2.07329667945515,2.19552755784769,2.0076409585665,2.12436940009821,2.05667036350593,2.1213060260222,2.12952780578548,2.24755387107421
"AGBL4",2.24547222315129,2.34747226283947,2.07759068089552,2.1922037757794,2.19513665665012,2.38398012408115,2.21006951070529,2.31352664150586,2.19208699708701,2.22957668976566,2.31210109805314,2.25629065533272
"AGBL5",3.05360557637381,2.8961555709846,2.9675744572196,3.0284774900993,2.96947543827737,2.93454940561004,3.03363976912291,2.97495515027122,3.00024013154309,3.18534022755882,3.10701027296369,3.03636656002051
"AGER",2.70166605958177,2.76278834393235,2.66208639548717,2.87080571786808,2.83295078883471,2.70599094706624,2.84076339653353,2.75279402146575,2.91864027605693,2.78312045648723,2.64255804083528,2.81941679293069
"AGFG1",5.67089935607263,5.47621557584923,5.69662120537822,5.51875783250597,5.44918930137216,5.3653034954275,5.38163923819922,5.47165436599508,5.36937428337373,5.54359916445607,5.3103169989244,5.3826687827167
"AGFG2",3.21471593043341,3.37860952806207,3.26659762377323,3.34959879341862,3.28514180744941,3.43425561051656,3.23582497862495,3.33330502984536,3.24918675458616,3.17960363917883,3.32106622834892,3.32693678863492
"AGGF1",5.14108228122885,5.05476004218345,5.13526496484972,5.32629752388161,5.13142453389195,5.11151766443541,5.11974353617177,5.22135656021819,5.1925976926798,5.27757802794044,5.13588998006884,5.24162271640231
"AGK",3.92646439876272,3.76162318331714,3.84053349378331,3.53019652483283,3.53532265137885,3.5647762590875,3.6924259506618,3.6064854385266,3.55757800954768,3.80804289851629,3.63401376805798,3.54792327494613
"AGL",6.56618350645223,6.60551483284926,6.75493898337944,7.12741565838066,6.88971683037904,6.58325477273035,6.54449918610357,6.71496076221611,6.71811056091804,6.98475747898278,6.70443578603756,6.48118892798956
"AGMAT",2.73085372992759,2.61618243949597,2.50638629864035,2.34373414408551,2.49612203555473,2.6795753020209,2.43985777561123,2.51690942853506,2.49630356062907,2.37109077479756,2.52883317704958,2.61316626612263
"AGO1",4.94416669555973,4.95882702915644,4.96035728492394,5.06633469556156,5.04230516301385,5.05038557517869,5.0287404138497,4.989465057664,4.64109251200301,5.02615246418439,4.8615005635874,4.95889419799032
"AGO2",5.74786811724569,5.55399220246977,5.7535774905948,5.35764158427193,5.37260807637237,5.49395331842488,5.44308399532874,5.53140777979849,5.02867363309727,5.41507138331812,5.47340363631001,5.40258365647341
"AGO3",3.37556426303539,3.45091739717738,3.44527194431329,3.24589566621429,3.26407500273897,3.2635985210333,3.42549607444933,3.34983540467585,3.2983915992616,3.49056598058181,3.52358408789777,3.45458663655721
"AGO4",4.139879710375,4.10456657497138,4.2623332600378,4.22760358538679,4.16309376398045,4.11350506569069,4.19940032953294,4.32170804702382,4.18391214686431,4.2509614442281,4.16671536678428,4.22629970055487
"AGPAT1",6.5529463446022,6.59935507762698,6.70115182513316,6.8341481241979,6.93665221453846,6.8565008552188,6.8397246016684,6.6086770473743,6.65597964229305,6.91360182788691,7.05650688690269,6.97108907525796
"AGPAT2",6.62486491519076,6.70241923055993,6.70606423896112,6.98636377176196,6.73872884445659,6.78884346786035,6.61289744975102,6.87587207673447,7.11639406140746,7.00146974999788,6.80623946940403,6.79984256872353
"AGPAT3",5.58064729191407,5.44196145035663,5.5159628317608,5.36649992537291,5.41498007960257,5.35734744926105,5.37634617552718,5.39277790905753,5.26157651384077,5.53247925995517,5.45029747141052,5.39884571448923
"AGPAT4",5.60759456363397,5.55919772856391,5.66102864831983,5.77820974878878,5.60274699636159,5.22299940576504,5.52496856499483,5.58474083667141,5.24883364282005,5.55422143178057,5.7145014511616,5.47264795934209
"AGPAT4-IT1",3.75330661010517,3.67374766222726,3.91486698232388,3.8902477162798,4.03737081531048,3.92523412999982,3.92731289002491,4.09080504426387,3.49659811459773,3.92717043129535,4.15528434138104,4.19475978953875
"AGPAT5",5.43210612767414,5.0044610397944,5.31863058263932,4.66343181195798,4.7491107243454,4.65283713867364,4.81764264049633,4.7436210167555,4.62920687244429,4.81639402752167,4.58705062451441,4.46162946125776
"AGPS",6.13656558753574,5.86584175634917,6.1268687723138,5.82129650509736,5.82176344844348,5.59826844120412,5.71902658615207,5.97931038536634,5.79468881799667,5.91028005086273,5.66047510479347,5.46607457844257
"AGR2",2.08380619976983,2.21880116048125,2.18005123033605,2.34045251513692,2.386313184701,2.32681916708291,2.34595358201545,2.34028594874785,2.40410894055137,2.35136966985609,2.38824432770032,2.2804560545407
"AGR3",1.52300876584739,1.90480825796753,1.76024242183999,1.7330303415705,1.74961991197447,1.67277323157273,1.8205387305063,1.81606858163117,1.89229558345879,1.80955910224491,1.81562742332103,1.81701507618268
"AGRN",5.60628428882846,5.52227271298245,5.40166817845066,5.59470820820756,5.47281661129845,5.5543121446893,5.57004584703535,5.46813821417574,5.61035562976597,5.51918770051827,5.68615460843001,5.46704396949622
"AGRP",3.8256566710202,3.65994940600012,3.6547920085047,3.78073862380545,3.83435049390365,3.79977152877742,3.94425748153451,3.58133127738798,3.8336412603233,3.607044500548,3.68790966498483,3.77488117969902
"AGT",7.01351233634907,6.99146922633268,7.00001049481827,8.54244485121918,8.31025708619927,8.22973116585172,8.26105600337812,8.41198949648811,8.47553339057868,8.3458771580119,8.34838634947175,8.25759539298026
"AGTPBP1",3.72056990822544,3.5786762301733,3.6478816105305,3.80111521839085,3.7162130770298,3.68896443888582,3.71546004116554,3.55320228861225,3.48294327476921,3.60944108367751,3.61137761453671,3.55414271617843
"AGTR1",1.87189315076953,2.14526806729031,2.18346464983144,2.10543705859272,2.17105994632922,2.07295058416122,2.19173041759204,1.9778833154574,2.05508630325137,2.06937688972988,2.1276960715385,2.13497569106904
"AGTR2",2.15835230156813,2.20490581316945,2.16563965680555,2.15341568033386,2.15909922061219,2.36593928909109,2.34008947066816,2.26175059437873,2.39889626763507,2.05761551417709,2.11301505947112,2.09542837535184
"AGTRAP",6.12863774077918,5.77465524278654,6.06174877932491,5.83467628338397,5.67439133545911,5.71618476726139,5.53659072276059,5.5804447258993,5.99411950299757,5.79388185858088,5.74658968368155,5.76016781400061
"AGXT",2.74440295512838,2.83706020783302,2.86152893385785,2.75471691902164,2.65181952473739,2.79815273471498,2.82006929937605,2.93260062710381,2.6999246023842,2.78370450809992,2.7692190456846,2.72140358139978
"AGXT2",2.21301194873195,2.32324897748635,2.24266858211557,2.04731911327935,2.32901679426332,2.47033491816025,2.3340682939541,2.42132552408575,2.23113600341619,2.21525202745933,2.40076360672353,2.2727374732796
"AHCTF1",6.30973690685342,6.1888848615463,6.18521704196766,6.00975234175011,5.91671216303041,5.69916716894895,5.66213593826592,5.82751332644973,5.63710147638103,5.97731756996656,5.58908331232759,5.80112451993687
"AHCY",6.95800505855004,6.6193041643167,6.66048099401418,6.5775361901813,6.46902614599807,6.44449273503164,6.26256126153213,6.4309617034458,6.88098174853487,6.76821403702094,6.22860483386034,6.31748839367909
"AHCYL1",6.62130568734577,6.56251462202387,6.56433083798984,6.50877477472438,6.40325705212916,6.34066964875976,6.436713791487,6.32735130513535,6.21967112771978,6.31346738241299,6.46896196462674,6.38379396039151
"AHCYL2",4.62518084922502,4.57899482960725,4.4869217946596,4.56318375919559,4.5869297484408,4.37557680216663,4.47097175533346,4.49144570004674,4.61501648272037,4.50477469095809,4.63167067199801,4.39527290609014
"AHDC1",2.73744140059998,2.80609379739429,2.75128564897338,2.84393188566282,2.78767374052068,2.96950350059324,2.99651172555515,2.7951473856492,2.85616914463165,2.76454693719219,2.64291552323719,2.90680908565654
"AHI1",3.18907008914574,3.24490769636716,3.15535709861854,3.2977604840988,3.18054536112618,3.31236375783113,3.2716119647,3.29799474966404,3.16507124402659,3.25849626679918,3.30082159945723,3.21754508318819
"AHI1-DT",2.32381058039668,2.12458573118702,2.36885618666833,2.32924869857852,2.52522283016966,2.39665563567392,2.2021729679985,2.46357000056715,2.41095244366505,2.44813166519466,2.52203651337589,2.38656219120177
"AHNAK",5.10286577195901,5.06934936285167,5.0327784741618,5.21793696340546,5.26805356378851,5.1629795804065,5.00900398032508,5.09816689834299,4.7856007778407,5.07183084062338,5.09078266858702,5.12803949436776
"AHNAK2",3.92735538783064,3.98683131931237,3.99711085032078,3.94029332311884,3.99705578333507,3.83058912555866,3.95513873691724,3.82405834759,3.89045497299557,4.04251351113491,4.01509741838847,3.59698414613439
"AHR",8.02516090596142,7.9072383476946,8.0078912588556,7.68682991973272,7.18029803125715,7.32850678672387,7.30076163004147,7.55874843232706,7.71497106057637,7.41734971112211,7.13166101171362,7.3535738569917
"AHSA1",8.33817436715494,8.26797512182626,8.34632689787577,7.95058135804319,7.90542442470359,7.86351096125303,8.00703910044194,7.82954138004571,7.77354597851714,8.11887311271025,8.02897460486384,8.05581394700431
"AHSA2P",4.820232808992,4.77608554580528,4.7568028342842,4.95352656290304,4.90332486860786,4.6655889782946,4.8581577810344,4.72607290013116,5.05119133651699,5.11823494408492,5.01570198321577,4.91034066261187
"AHSG",2.55517457113051,2.60226081691034,2.50411673536898,2.59367614755485,2.50219711943646,2.63601412003146,2.2769962287874,2.50745214365946,2.38511136568183,2.30541076630333,2.540501925297,2.61786031564282
"AHSP",3.36360404690433,3.30005324284456,3.31054973029033,3.58117754748021,3.19250980439196,3.27347527912569,3.26466410385216,3.36364220946201,3.35586281516156,3.204071791356,3.52492281764492,3.3580993838731
"AICDA",2.11620374110454,2.11316994249033,2.16929855510858,2.12566349334732,2.04396670443953,2.09236901977448,2.0372309760833,2.1502293996093,2.1480652610022,1.98886013415685,1.97989249365608,2.02729397854152
"AIDA",8.35558351310309,8.18709308735349,8.30107299338012,8.27231143629318,8.12792294110719,8.06711040382245,8.15290321027997,8.31961220842227,8.33741093153496,8.37644333768782,8.22730486369369,8.1721008415504
"AIF1",7.17418544221641,7.26432182762045,7.34094630672974,8.20407711207673,8.16682172710554,7.87558283904007,8.06859969534102,7.68468258942417,7.98868199763631,8.10972783465409,8.14282258759003,8.09575706355698
"AIF1L",3.11445466238786,3.07867380165247,3.13524402342582,3.29384498771934,3.2668638017434,3.31799815249297,3.18270330217598,3.3606172118706,3.2458112366897,3.21310175366322,3.38185028744916,3.20429442031545
"AIFM1",6.77629889692289,6.7694195073843,7.00474183959598,6.94735718268892,6.82045057382541,6.59188673173125,6.38007094117356,6.40574695744101,6.29362264051234,6.86081252496427,6.74086588998443,6.80209810395262
"AIFM2",5.26093721529188,5.26367718089502,5.11253333289618,4.98614590374507,4.91251752550022,4.94166447748219,4.93388272903096,4.87360618381817,4.89752264343059,5.01892815265288,4.90540327775143,4.84281334905662
"AIFM3",3.75932156059608,3.92274360390633,4.05480515947923,4.25967786424058,4.30539277341789,4.191778316011,4.02160321479467,3.82698822242736,4.19273163995335,3.99660424301084,4.25482578067384,3.82889318359357
"AIG1",2.70947626656435,2.71888120771828,2.82915806386108,3.056886957545,3.07617482851678,2.89907543999154,2.93279215024773,2.87890140941492,2.92292286832676,2.99510760835684,2.94608861494183,2.95231066936202
"AIM2",4.75252249897921,4.29155512098738,4.33340676990996,3.79613185207518,3.41700625794524,3.77200054012264,4.19936252078991,4.22410664399243,4.23106798854707,4.4227651170316,3.71322194184715,4.28873170631513
"AIMP1",6.30790061452723,6.02903281832254,6.28163408788195,6.10001038267323,5.97713680392301,5.8581567641237,5.98657422364308,6.02951341378099,6.12064804247521,6.1610949382745,5.92479010376903,5.8566718498303
"AIMP2",6.3258789081746,6.30400227903876,6.19694150566924,5.71251424766534,5.96110580044404,5.85348781773819,5.95484212524171,5.84388910253109,5.94601433243852,6.0550951488641,6.02959261011292,5.92387207125482
